,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
321,322.0,4021,Team the Robinsons In Nz,New Zealand,MF,MFRelay,RELAY,17.0,17.0,41.0,False,00:39:23.463,00:39:23.463,00:03:25.61,00:42:49.073,03:06:23.25,03:49:12.323,00:01:52.81,03:51:05.133,01:49:41.89,05:40:47.023
322,323.0,2814,Peter Rothwell,New Zealand,M,M60-64,AG,9.0,209.0,265.0,False,00:31:51.083,00:31:51.083,00:06:23.257,00:38:14.34,02:49:49.65,03:28:03.99,00:03:48.737,03:31:52.727,02:09:16.27,05:41:08.997
323,324.0,2516,CJ de Smidt,New Zealand,M,M25-29,AG,32.0,210.0,266.0,False,00:39:17.967,00:39:17.967,00:07:28.526,00:46:46.493,02:51:45.034,03:38:31.527,00:05:42.233,03:44:13.76,01:57:10.553,05:41:24.313
324,325.0,2710,Peter Stevens,New Zealand,M,M45-49,AG,17.0,211.0,267.0,False,00:39:30.996,00:39:30.996,00:06:32.134,00:46:03.13,02:44:23.83,03:30:26.96,00:06:59.026,03:37:25.986,02:04:00.397,05:41:26.383
325,326.0,2670,Theo Kleynhans,New Zealand,M,M40-44,AG,38.0,212.0,268.0,False,00:42:52.68,00:42:52.68,00:06:55.613,00:49:48.293,02:42:06.674,03:31:54.967,00:04:28.20,03:36:23.167,02:05:30.89,05:41:54.057
326,327.0,2200,Georgia Hacker,New Zealand,F,F25-29,AG,18.0,57.0,269.0,False,00:29:15.546,00:29:15.546,00:05:53.137,00:35:08.683,03:07:47.61,03:42:56.293,00:03:48.007,03:46:44.30,01:55:11.04,05:41:55.34
327,328.0,2910,Lewie Parker,United Kingdom of Great Britain and Northern Irela,M,M25-29,AG,33.0,213.0,270.0,False,00:39:28.224,00:39:28.224,00:07:19.733,00:46:47.957,02:52:14.227,03:39:02.184,00:07:30.966,03:46:33.15,01:55:24.18,05:41:57.33
328,329.0,4075,Team Fulton Hogan,New Zealand,MF,MFRelay,RELAY,18.0,18.0,42.0,False,00:35:38.163,00:35:38.163,00:04:41.68,00:40:19.843,02:55:02.99,03:35:22.833,00:02:08.873,03:37:31.706,02:04:37.987,05:42:09.693
329,330.0,2534,Wayne Jones,New Zealand,M,ODIV,OPEN,18.0,17.0,18.0,False,00:27:25.92,00:27:25.92,00:05:39.857,00:33:05.777,03:01:45.526,03:34:51.303,00:05:23.907,03:40:15.21,02:01:56.54,05:42:11.75
330,331.0,2787,Fred Barnard,New Zealand,M,M55-59,AG,13.0,214.0,271.0,False,00:42:47.28,00:42:47.28,00:04:41.75,00:47:29.03,02:59:24.10,03:46:53.13,00:03:12.633,03:50:05.763,01:52:13.174,05:42:18.937
331,332.0,2241,Rowan Jackson-Stewart,United Kingdom of Great Britain and Northern Irela,F,F30-34,AG,10.0,58.0,272.0,False,00:36:45.726,00:36:45.726,00:05:02.917,00:41:48.643,02:58:05.307,03:39:53.95,00:04:05.176,03:43:59.126,01:58:25.66,05:42:24.786
332,333.0,2437,Finn Bamford,New Zealand,M,M18-24,AG,31.0,215.0,273.0,False,00:36:32.244,00:36:32.244,00:04:42.33,00:41:14.574,03:00:09.503,03:41:24.077,00:03:50.753,03:45:14.83,01:57:19.217,05:42:34.047
333,334.0,2892,Arola Moreras Marti,New Zealand,F,F30-34,AG,11.0,59.0,274.0,False,00:36:05.937,00:36:05.937,00:04:49.37,00:40:55.307,03:05:33.96,03:46:29.267,00:03:17.137,03:49:46.404,01:52:57.913,05:42:44.317
334,335.0,2704,Andrew Bull,New Zealand,M,M45-49,AG,18.0,216.0,275.0,False,00:33:50.89,00:33:50.89,00:05:46.37,00:39:37.26,02:59:08.456,03:38:45.716,00:06:34.737,03:45:20.453,01:57:33.34,05:42:53.793
335,336.0,2648,Andee Modesto,New Zealand,M,M40-44,AG,39.0,217.0,276.0,False,00:40:48.936,00:40:48.936,00:05:17.764,00:46:06.70,02:55:21.423,03:41:28.123,00:02:45.257,03:44:13.38,01:58:46.643,05:43:00.023
336,337.0,2328,Colleen Boshoff,Australia,F,F45-49,AG,8.0,60.0,277.0,False,00:39:32.576,00:39:32.576,00:05:13.384,00:44:45.96,02:53:59.53,03:38:45.49,00:05:19.446,03:44:04.936,01:59:09.99,05:43:14.926
337,338.0,4014,Team Backbone,New Zealand,MF,MFRelay,RELAY,19.0,19.0,43.0,False,00:33:07.887,00:33:07.887,00:03:30.607,00:36:38.494,03:29:02.62,04:05:41.114,00:02:58.70,04:08:39.814,01:34:47.43,05:43:27.244
338,339.0,2274,Lyssia Chieppe Carreira,Brazil,F,F30-34,AG,12.0,61.0,278.0,False,00:34:28.867,00:34:28.867,00:05:35.513,00:40:04.38,03:03:39.193,03:43:43.573,00:03:23.467,03:47:07.04,01:56:25.203,05:43:32.243
339,340.0,2232,Hannah Matthews,New Zealand,F,F25-29,AG,19.0,62.0,279.0,False,00:46:44.043,00:46:44.043,00:05:38.27,00:52:22.313,03:01:06.987,03:53:29.30,00:03:52.346,03:57:21.646,01:46:15.547,05:43:37.193
340,341.0,2478,Joel Dowden,New Zealand,M,M25-29,AG,34.0,218.0,280.0,False,00:33:59.10,00:33:59.10,00:05:18.563,00:39:17.663,02:49:22.44,03:28:40.103,00:03:16.823,03:31:56.926,02:11:54.624,05:43:51.55
341,342.0,2494,Daniel Hodgson,South Africa,M,M25-29,AG,35.0,219.0,281.0,False,00:38:55.514,00:38:55.514,00:06:21.85,00:45:17.364,02:36:17.546,03:21:34.91,00:03:04.90,03:24:39.81,02:19:21.174,05:44:00.984
342,343.0,2084,Thomas Love,Australia,M,ODIV,OPEN,19.0,18.0,19.0,False,00:34:56.753,00:34:56.753,00:06:52.043,00:41:48.796,03:15:18.487,03:57:07.283,00:03:57.69,04:01:04.973,01:43:00.767,05:44:05.74
343,344.0,2389,Jane Crawford,Australia,F,F55-59,AG,4.0,63.0,282.0,False,00:36:32.167,00:36:32.167,00:06:30.213,00:43:02.38,03:02:02.994,03:45:05.374,00:03:31.96,03:48:37.334,01:55:30.466,05:44:07.80
344,345.0,2651,Justin Papenfus,New Zealand,M,M40-44,AG,40.0,220.0,283.0,False,00:43:15.467,00:43:15.467,00:08:45.283,00:52:00.75,03:05:35.287,03:57:36.037,00:04:10.39,04:01:46.427,01:42:24.62,05:44:11.047
345,346.0,2423,Neiko Mandeno,New Zealand,M,M18-24,AG,32.0,221.0,284.0,False,00:39:42.273,00:39:42.273,00:05:05.997,00:44:48.27,02:50:00.00,03:34:48.27,00:03:19.00,03:38:07.27,02:06:39.00,05:44:46.27
346,347.0,2040,Hannah Campbell,United Kingdom of Great Britain and Northern Irela,F,ODIV,OPEN,20.0,2.0,20.0,False,00:40:21.356,00:40:21.356,00:06:54.24,00:47:15.596,03:10:08.167,03:57:23.763,00:03:43.667,04:01:07.43,01:43:40.98,05:44:48.41
347,348.0,2801,Matt McLaughlin,New Zealand,M,M55-59,AG,14.0,222.0,285.0,False,00:34:59.543,00:34:59.543,00:06:57.717,00:41:57.26,02:57:14.076,03:39:11.336,00:03:57.857,03:43:09.193,02:01:50.50,05:44:59.693
348,349.0,2319,Helen Burke,New Zealand,F,F40-44,AG,4.0,64.0,286.0,False,00:40:18.524,00:40:18.524,00:06:32.30,00:46:50.824,02:51:54.003,03:38:44.827,00:03:29.897,03:42:14.724,02:02:48.076,05:45:02.80
349,350.0,2551,Agung White,Indonesia,M,M30-34,AG,29.0,223.0,287.0,False,00:35:40.83,00:35:40.83,00:05:19.706,00:41:00.536,03:12:44.75,03:53:45.286,00:03:50.684,03:57:35.97,01:47:43.57,05:45:19.54
350,351.0,2543,Dominic O’Brien,United Kingdom of Great Britain and Northern Irela,M,ODIV,OPEN,21.0,19.0,21.0,False,00:41:57.273,00:41:57.273,00:08:59.72,00:50:56.993,03:04:50.01,03:55:47.003,00:08:38.953,04:04:25.956,01:41:14.684,05:45:40.64
351,352.0,2107,Alex Anastasiou,United Kingdom of Great Britain and Northern Irela,M,ODIV,OPEN,22.0,20.0,22.0,False,00:39:31.097,00:39:31.097,00:07:19.673,00:46:50.77,02:50:58.597,03:37:49.367,00:05:36.496,03:43:25.863,02:02:15.82,05:45:41.683
352,353.0,2662,Jonathan Coulam,New Zealand,M,ODIV,OPEN,23.0,21.0,23.0,False,00:40:13.263,00:40:13.263,00:08:11.614,00:48:24.877,02:45:53.63,03:34:18.507,00:04:10.15,03:38:28.657,02:07:17.003,05:45:45.66
353,354.0,2790,Karl Tyrrell,New Zealand,M,M55-59,AG,15.0,224.0,288.0,False,00:39:50.60,00:39:50.60,00:04:53.704,00:44:44.304,02:57:41.45,03:42:25.754,00:02:44.986,03:45:10.74,02:00:56.577,05:46:07.317
354,355.0,2888,Barry Herbison,New Zealand,M,M60-64,AG,10.0,225.0,289.0,False,00:34:23.21,00:34:23.21,00:04:45.827,00:39:09.037,02:51:54.44,03:31:03.477,00:03:17.67,03:34:21.147,02:11:47.167,05:46:08.314
355,356.0,2140,Jarred Kinnes,South Africa,M,M30-34,AG,30.0,226.0,290.0,False,00:51:23.01,00:51:23.01,00:07:01.857,00:58:24.867,02:58:10.95,03:56:35.817,00:03:14.07,03:59:49.887,01:46:29.887,05:46:19.774
356,357.0,2317,Tracey Ross,New Zealand,F,F40-44,AG,5.0,65.0,291.0,False,00:36:05.907,00:36:05.907,00:04:13.707,00:40:19.614,02:55:05.903,03:35:25.517,00:03:03.583,03:38:29.10,02:07:52.567,05:46:21.667
357,358.0,2550,Silabhakta Livirya,Indonesia,M,M30-34,AG,31.0,227.0,292.0,False,00:40:08.67,00:40:08.67,00:07:07.77,00:47:16.44,03:03:49.657,03:51:06.097,00:05:38.28,03:56:44.377,01:49:43.647,05:46:28.024
358,359.0,4007,Team Just Happy To Be Here,New Zealand,F,FRelay,RELAY,5.0,5.0,44.0,False,00:36:24.143,00:36:24.143,00:03:30.674,00:39:54.817,03:14:35.846,03:54:30.663,00:02:05.594,03:56:36.257,01:49:52.603,05:46:28.86
359,360.0,2148,Katie Donald,New Zealand,F,F18-24,AG,8.0,66.0,293.0,False,00:38:13.51,00:38:13.51,00:04:52.263,00:43:05.773,03:03:20.507,03:46:26.28,00:03:58.546,03:50:24.826,01:56:09.707,05:46:34.533
360,361.0,2489,George Gray,New Zealand,M,M25-29,AG,36.0,228.0,294.0,False,00:30:59.58,00:30:59.58,00:06:49.503,00:37:49.083,03:06:23.577,03:44:12.66,00:04:31.31,03:48:43.97,01:57:59.183,05:46:43.153
361,362.0,2343,Jihan El-Labany,New Zealand,F,F45-49,AG,9.0,67.0,295.0,False,00:43:26.337,00:43:26.337,00:06:19.643,00:49:45.98,02:52:34.13,03:42:20.11,00:03:20.27,03:45:40.38,02:01:02.81,05:46:43.19
362,363.0,2420,Will Sheppard,New Zealand,M,M18-24,AG,33.0,229.0,296.0,False,00:36:18.924,00:36:18.924,00:06:35.433,00:42:54.357,02:47:57.77,03:30:52.127,00:08:05.497,03:38:57.624,02:08:11.116,05:47:08.74
363,364.0,2154,Charlotte Burgess,New Zealand,F,F18-24,AG,9.0,68.0,297.0,False,00:48:43.86,00:48:43.86,00:04:21.064,00:53:04.924,03:10:37.043,04:03:41.967,00:03:19.297,04:07:01.264,01:40:08.016,05:47:09.28
364,365.0,2623,Quintin Meyer,New Zealand,M,M35-39,AG,28.0,230.0,298.0,False,00:32:46.35,00:32:46.35,00:06:31.373,00:39:17.723,03:02:04.79,03:41:22.513,00:07:25.077,03:48:47.59,01:58:34.886,05:47:22.476
365,366.0,2766,Willem Senekal,New Zealand,M,M50-54,AG,19.0,231.0,299.0,False,00:41:35.554,00:41:35.554,00:07:32.79,00:49:08.344,02:59:16.326,03:48:24.67,00:06:35.904,03:55:00.574,01:52:29.98,05:47:30.554
366,367.0,2335,Fritha Linklater,New Zealand,F,F45-49,AG,10.0,69.0,300.0,False,00:35:12.183,00:35:12.183,00:04:23.947,00:39:36.13,03:10:27.07,03:50:03.20,00:02:59.78,03:53:02.98,01:54:33.576,05:47:36.556
367,368.0,2858,Demme Simkin,New Zealand,F,F25-29,AG,20.0,70.0,301.0,False,00:33:42.054,00:33:42.054,00:04:34.84,00:38:16.894,02:58:21.91,03:36:38.804,00:02:32.73,03:39:11.534,02:08:26.746,05:47:38.28
368,369.0,2203,Emma Phillips,United Kingdom of Great Britain and Northern Irela,F,F25-29,AG,21.0,71.0,302.0,False,00:37:08.243,00:37:08.243,00:06:57.467,00:44:05.71,03:00:36.157,03:44:41.867,00:07:35.263,03:52:17.13,01:55:44.683,05:48:01.813
369,370.0,2160,Eilidh Hamill,United Kingdom of Great Britain and Northern Irela,F,F18-24,AG,10.0,72.0,303.0,False,00:33:07.704,00:33:07.704,00:04:56.153,00:38:03.857,03:15:42.39,03:53:46.247,00:05:52.087,03:59:38.334,01:48:41.166,05:48:19.50
370,371.0,2914,Rachel Keane,Ireland,F,F25-29,AG,22.0,73.0,304.0,False,00:36:36.357,00:36:36.357,00:07:39.856,00:44:16.213,03:06:56.10,03:51:12.313,00:04:50.444,03:56:02.757,01:52:22.113,05:48:24.87
371,372.0,2098,Jack Gartlan,United Kingdom of Great Britain and Northern Irela,M,ODIV,OPEN,24.0,22.0,24.0,False,00:40:10.623,00:40:10.623,00:08:20.71,00:48:31.333,03:04:08.19,03:52:39.523,00:06:32.177,03:59:11.70,01:49:23.913,05:48:35.613
372,373.0,2298,Alisha Wilkinson,New Zealand,F,F35-39,AG,8.0,74.0,305.0,False,00:40:01.933,00:40:01.933,00:05:46.41,00:45:48.343,03:14:24.127,04:00:12.47,00:03:20.613,04:03:33.083,01:45:05.49,05:48:38.573
373,374.0,2636,Ian Russell,New Zealand,M,M40-44,AG,41.0,232.0,306.0,False,00:37:44.416,00:37:44.416,00:06:06.204,00:43:50.62,03:00:12.713,03:44:03.333,00:03:24.207,03:47:27.54,02:01:23.936,05:48:51.476
374,375.0,4015,Team A Rose Amongst Thorns,New Zealand,MF,MFRelay,RELAY,20.0,20.0,45.0,False,00:32:58.383,00:32:58.383,00:03:06.154,00:36:04.537,03:13:16.53,03:49:21.067,00:02:27.64,03:51:48.707,01:57:06.923,05:48:55.63
375,376.0,2312,Claudia Mageski,New Zealand,F,F40-44,AG,6.0,75.0,307.0,False,00:31:47.64,00:31:47.64,00:04:14.276,00:36:01.916,02:53:39.904,03:29:41.82,00:03:02.53,03:32:44.35,02:16:15.586,05:48:59.936
376,377.0,2215,Lucy Gunn,New Zealand,F,F25-29,AG,23.0,76.0,308.0,False,00:38:45.93,00:38:45.93,00:04:47.09,00:43:33.02,02:59:16.553,03:42:49.573,00:03:30.194,03:46:19.767,02:02:54.16,05:49:13.927
377,378.0,2541,David Paton,New Zealand,M,ODIV,OPEN,25.0,23.0,25.0,False,00:48:44.383,00:48:44.383,00:09:04.56,00:57:48.943,03:02:42.317,04:00:31.26,00:07:17.953,04:07:49.213,01:41:30.557,05:49:19.77
378,379.0,2100,Ma’Ara Ave,New Zealand,M,ODIV,OPEN,26.0,24.0,26.0,False,00:40:12.907,00:40:12.907,00:05:46.627,00:45:59.534,03:05:57.43,03:51:56.964,00:03:57.776,03:55:54.74,01:53:30.054,05:49:24.794
379,380.0,2170,Chloe Easton,New Zealand,F,F18-24,AG,11.0,77.0,309.0,False,00:38:51.814,00:38:51.814,00:05:13.413,00:44:05.227,03:02:10.707,03:46:15.934,00:02:49.31,03:49:05.244,02:00:20.443,05:49:25.687
380,381.0,2661,Richard Martin,Australia,M,M40-44,AG,42.0,233.0,310.0,False,00:37:10.04,00:37:10.04,00:05:17.26,00:42:27.30,02:38:35.093,03:21:02.393,00:05:43.807,03:26:46.20,02:22:45.813,05:49:32.013
381,382.0,2329,Emily Choy,New Zealand,F,F45-49,AG,11.0,78.0,311.0,False,00:35:25.91,00:35:25.91,00:04:45.543,00:40:11.453,03:02:22.557,03:42:34.01,00:03:45.096,03:46:19.106,02:03:34.497,05:49:53.603
382,383.0,2585,Andy Eggett,United Kingdom of Great Britain and Northern Irela,M,ODIV,OPEN,27.0,25.0,27.0,False,00:41:23.903,00:41:23.903,00:05:22.167,00:46:46.07,03:09:16.67,03:56:02.74,00:03:53.307,03:59:56.047,01:50:06.676,05:50:02.723
383,384.0,2691,Mike Insull,New Zealand,M,M40-44,AG,43.0,234.0,312.0,False,00:34:08.074,00:34:08.074,00:05:48.423,00:39:56.497,02:48:33.43,03:28:29.927,00:05:01.117,03:33:31.044,02:16:42.37,05:50:13.414
384,385.0,2324,Flick Hanton,New Zealand,F,F40-44,AG,7.0,79.0,313.0,False,00:38:20.417,00:38:20.417,00:05:52.143,00:44:12.56,02:59:59.34,03:44:11.90,00:03:31.274,03:47:43.174,02:02:31.763,05:50:14.937
385,386.0,2135,Preston Fini,New Zealand,M,ODIV,OPEN,28.0,26.0,28.0,False,00:38:52.963,00:38:52.963,00:06:50.447,00:45:43.41,02:44:14.096,03:29:57.506,00:03:25.23,03:33:22.736,02:17:12.04,05:50:34.776
386,387.0,2658,Travis Blizzard,New Zealand,M,M40-44,AG,44.0,235.0,314.0,False,00:40:47.55,00:40:47.55,00:06:15.03,00:47:02.58,02:54:23.61,03:41:26.19,00:04:38.476,03:46:04.666,02:04:37.13,05:50:41.796
387,388.0,2062,Linde Janssens,Belgium,F,ODIV,OPEN,29.0,3.0,29.0,False,00:39:17.227,00:39:17.227,00:06:56.957,00:46:14.184,03:09:59.18,03:56:13.364,00:05:40.386,04:01:53.75,01:48:54.52,05:50:48.27
388,389.0,2398,Tanya Lee-Parker,New Zealand,F,F60-64,AG,1.0,80.0,315.0,False,00:30:50.884,00:30:50.884,00:04:28.206,00:35:19.09,03:08:26.964,03:43:46.054,00:02:58.763,03:46:44.817,02:04:21.337,05:51:06.154
389,390.0,2310,Faye Brajevich,New Zealand,F,F40-44,AG,8.0,81.0,316.0,False,00:37:52.017,00:37:52.017,00:04:48.98,00:42:40.997,02:56:47.256,03:39:28.253,00:06:45.447,03:46:13.70,02:04:54.837,05:51:08.537
390,391.0,2072,Katelin Bartlett,New Zealand,F,ODIV,OPEN,30.0,4.0,30.0,False,00:37:38.66,00:37:38.66,00:05:55.16,00:43:33.82,03:09:47.01,03:53:20.83,00:03:55.32,03:57:16.15,01:54:15.246,05:51:31.396
391,392.0,2099,Samuel White,Australia,M,ODIV,OPEN,31.0,27.0,31.0,False,00:41:55.89,00:41:55.89,00:06:47.583,00:48:43.473,03:14:56.907,04:03:40.38,00:06:02.30,04:09:42.68,01:41:57.847,05:51:40.527
392,393.0,2569,Joshua Seddon,United Kingdom of Great Britain and Northern Irela,M,M30-34,AG,32.0,236.0,317.0,False,00:38:36.56,00:38:36.56,00:07:04.067,00:45:40.627,03:10:12.513,03:55:53.14,00:03:51.137,03:59:44.277,01:51:59.29,05:51:43.567
393,394.0,2304,Kristina Turcianska,Czechia,F,F35-39,AG,9.0,82.0,318.0,False,00:45:11.40,00:45:11.40,00:05:47.233,00:50:58.633,02:58:07.27,03:49:05.903,00:04:03.454,03:53:09.357,01:58:37.04,05:51:46.397
394,395.0,2315,Casey Mante,New Zealand,F,F40-44,AG,9.0,83.0,319.0,False,00:41:13.466,00:41:13.466,00:04:51.374,00:46:04.84,03:19:41.02,04:05:45.86,00:03:30.50,04:09:16.36,01:42:31.21,05:51:47.57
395,396.0,2214,Jessica VAN Damme,Belgium,F,F25-29,AG,24.0,84.0,320.0,False,00:32:38.896,00:32:38.896,00:05:22.73,00:38:01.626,03:10:46.304,03:48:47.93,00:03:46.98,03:52:34.91,01:59:36.513,05:52:11.423
396,397.0,2783,Steven Barrott,New Zealand,M,M55-59,AG,16.0,237.0,321.0,False,00:47:21.884,00:47:21.884,00:07:31.336,00:54:53.22,02:42:30.524,03:37:23.744,00:05:02.656,03:42:26.40,02:09:46.56,05:52:12.96
397,398.0,2519,Jordan Jalalaty,New Zealand,M,M25-29,AG,37.0,238.0,322.0,False,00:34:07.344,00:34:07.344,00:05:26.71,00:39:34.054,03:06:12.776,03:45:46.83,00:03:25.75,03:49:12.58,02:03:02.437,05:52:15.017
398,399.0,2470,Logan King,New Zealand,M,M25-29,AG,38.0,239.0,323.0,False,00:37:11.107,00:37:11.107,00:06:17.57,00:43:28.677,03:06:29.923,03:49:58.60,00:05:32.557,03:55:31.157,01:57:16.727,05:52:47.884
399,400.0,2877,Gerard Bourke,New Zealand,M,M40-44,AG,45.0,240.0,324.0,False,00:34:42.077,00:34:42.077,00:06:44.763,00:41:26.84,03:14:32.70,03:55:59.54,00:07:18.91,04:03:18.45,01:50:12.147,05:53:30.597
400,401.0,2162,Bree Scott,New Zealand,F,F18-24,AG,12.0,85.0,325.0,False,00:39:19.224,00:39:19.224,00:04:29.403,00:43:48.627,03:15:25.023,03:59:13.65,00:04:41.694,04:03:55.344,01:49:40.033,05:53:35.377
401,402.0,2829,Andrew McCulloch,New Zealand,M,M65-69,AG,2.0,241.0,326.0,False,00:36:39.773,00:36:39.773,00:06:45.387,00:43:25.16,02:45:19.40,03:28:44.56,00:04:20.236,03:33:04.796,02:20:34.537,05:53:39.333
402,403.0,2664,Mike Brown,New Zealand,M,ODIV,OPEN,32.0,28.0,32.0,False,00:41:19.857,00:41:19.857,00:05:25.54,00:46:45.397,03:02:10.65,03:48:56.047,00:02:57.626,03:51:53.673,02:01:46.747,05:53:40.42
403,404.0,2807,Joseph Slakey,United States of America (the),M,M60-64,AG,11.0,242.0,327.0,False,00:39:19.007,00:39:19.007,00:07:23.776,00:46:42.783,03:02:06.40,03:48:49.183,00:05:43.314,03:54:32.497,01:59:15.68,05:53:48.177
404,405.0,2280,Maryrose Crapper,United Kingdom of Great Britain and Northern Irela,F,F30-34,AG,13.0,86.0,328.0,False,00:39:38.87,00:39:38.87,00:05:49.597,00:45:28.467,02:58:57.13,03:44:25.597,00:04:15.01,03:48:40.607,02:05:24.133,05:54:04.74
405,406.0,2844,Kieran Hickman,New Zealand,M,M45-49,AG,19.0,243.0,329.0,False,00:40:36.03,00:40:36.03,00:04:21.037,00:44:57.067,02:50:57.903,03:35:54.97,00:04:57.847,03:40:52.817,02:13:14.396,05:54:07.213
406,407.0,2333,Trudy Cox,New Zealand,F,F45-49,AG,12.0,87.0,330.0,False,00:34:53.294,00:34:53.294,00:06:43.16,00:41:36.454,02:57:16.59,03:38:53.044,00:04:56.526,03:43:49.57,02:10:18.944,05:54:08.514
407,408.0,2240,Abby Simpson,New Zealand,F,F25-29,AG,25.0,88.0,331.0,False,00:38:10.016,00:38:10.016,00:05:40.177,00:43:50.193,03:15:23.697,03:59:13.89,00:03:00.733,04:02:14.623,01:51:59.907,05:54:14.53
408,409.0,4040,Team Cuzzy Bays 1,New Zealand,MF,MFRelay,RELAY,21.0,21.0,46.0,False,00:39:29.507,00:39:29.507,00:03:54.19,00:43:23.697,03:13:39.66,03:57:03.357,00:02:35.387,03:59:38.744,01:54:39.04,05:54:17.784
409,410.0,2539,Jack Stobart,Zimbabwe,M,ODIV,OPEN,33.0,29.0,33.0,False,00:42:32.286,00:42:32.286,00:06:22.00,00:48:54.286,03:10:54.804,03:59:49.09,00:03:12.34,04:03:01.43,01:51:16.536,05:54:17.966
410,411.0,2283,Carolina Miranda,Brazil,F,F35-39,AG,10.0,89.0,332.0,False,00:47:09.02,00:47:09.02,00:05:32.943,00:52:41.963,03:07:23.624,04:00:05.587,00:03:39.88,04:03:45.467,01:50:34.71,05:54:20.177
411,412.0,2350,Caroline Guy,New Zealand,F,F45-49,AG,13.0,90.0,333.0,False,00:34:00.584,00:34:00.584,00:05:16.633,00:39:17.217,03:10:36.427,03:49:53.644,00:02:52.956,03:52:46.60,02:01:42.774,05:54:29.374
412,413.0,2387,Petrina Wakelam,Australia,F,F55-59,AG,5.0,91.0,334.0,False,00:46:03.82,00:46:03.82,00:05:01.474,00:51:05.294,03:01:25.19,03:52:30.484,00:03:37.153,03:56:07.637,01:58:36.497,05:54:44.134
413,414.0,2562,Sebastian Valenzuela,Chile,M,ODIV,OPEN,34.0,30.0,34.0,False,00:40:30.417,00:40:30.417,00:06:03.693,00:46:34.11,03:07:37.603,03:54:11.713,00:02:43.744,03:56:55.457,01:57:50.99,05:54:46.447
414,415.0,2852,Glen Leslie,New Zealand,M,M35-39,AG,29.0,244.0,335.0,False,00:35:01.766,00:35:01.766,00:06:58.964,00:42:00.73,03:11:40.82,03:53:41.55,00:04:30.786,03:58:12.336,01:56:42.00,05:54:54.336
415,416.0,2064,Caroline Laband,New Zealand,F,ODIV,OPEN,35.0,5.0,35.0,False,00:36:32.306,00:36:32.306,00:06:11.374,00:42:43.68,03:07:08.63,03:49:52.31,00:03:50.65,03:53:42.96,02:01:28.203,05:55:11.163
416,417.0,2288,Viktorija Kanepe,Estonia,F,F35-39,AG,11.0,92.0,336.0,False,00:45:27.54,00:45:27.54,00:05:31.44,00:50:58.98,03:06:33.456,03:57:32.436,00:05:11.654,04:02:44.09,01:52:33.956,05:55:18.046
417,418.0,2565,Graham Sharp,United Kingdom of Great Britain and Northern Irela,M,M30-34,AG,33.0,245.0,337.0,False,00:43:35.557,00:43:35.557,00:07:53.656,00:51:29.213,03:14:54.61,04:06:23.823,00:04:04.50,04:10:28.323,01:45:03.814,05:55:32.137
418,419.0,2417,Louis Brown,New Zealand,M,ODIV,OPEN,36.0,31.0,36.0,False,00:37:36.454,00:37:36.454,00:07:23.123,00:44:59.577,03:06:54.393,03:51:53.97,00:04:22.44,03:56:16.41,01:59:16.90,05:55:33.31
419,420.0,2629,Tiago Santa Ritta,Brazil,M,M40-44,AG,46.0,246.0,338.0,False,00:38:52.68,00:38:52.68,00:08:19.02,00:47:11.70,03:10:52.427,03:58:04.127,00:04:02.723,04:02:06.85,01:53:29.83,05:55:36.68
420,421.0,2736,Naoto Kawase,Japan,M,M50-54,AG,20.0,247.0,339.0,False,00:39:27.063,00:39:27.063,00:08:48.277,00:48:15.34,02:56:18.686,03:44:34.026,00:04:17.894,03:48:51.92,02:06:46.443,05:55:38.363
421,422.0,2759,David Morrow,New Zealand,M,M50-54,AG,21.0,248.0,340.0,False,00:41:08.783,00:41:08.783,00:08:03.803,00:49:12.586,03:05:47.987,03:55:00.573,00:04:12.09,03:59:12.663,01:56:27.007,05:55:39.67
422,423.0,2189,Charlotte Whyte,New Zealand,F,F25-29,AG,26.0,93.0,341.0,False,00:38:09.59,00:38:09.59,00:05:40.447,00:43:50.037,03:12:21.55,03:56:11.587,00:06:46.87,04:02:58.457,01:52:49.033,05:55:47.49
423,424.0,2208,Kathryn Penrose,New Zealand,F,ODIV,OPEN,37.0,6.0,37.0,False,00:42:05.76,00:42:05.76,00:06:30.69,00:48:36.45,03:15:23.95,04:04:00.40,00:05:41.023,04:09:41.423,01:46:07.077,05:55:48.50
424,425.0,2226,Alexandra Burns,New Zealand,F,F25-29,AG,27.0,94.0,342.0,False,00:34:50.93,00:34:50.93,00:05:52.45,00:40:43.38,03:18:16.81,03:59:00.19,00:03:11.916,04:02:12.106,01:53:44.374,05:55:56.48
425,426.0,2433,Daniel Guilford,New Zealand,M,M18-24,AG,34.0,249.0,343.0,False,00:45:12.267,00:45:12.267,00:05:46.24,00:50:58.507,03:02:48.796,03:53:47.303,00:03:58.844,03:57:46.147,01:58:20.646,05:56:06.793
426,427.0,2873,Marcus Scheepers,New Zealand,M,M18-24,AG,35.0,250.0,344.0,False,00:35:57.13,00:35:57.13,00:07:07.63,00:43:04.76,03:02:59.26,03:46:04.02,00:04:07.84,03:50:11.86,02:06:03.556,05:56:15.416
